comparison,prompt_id,evaluator_id,any_polarity_changed,any_borda_changed,any_best_pick_changed,all_allocations_exact_same,all_magnitudes_same,allocation_l1_change
visible_vs_placebo_same_seed,p017,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.29999999999999993
visible_vs_placebo_same_seed,p018,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,1.0
visible_vs_placebo_same_seed,p018,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.5
visible_vs_placebo_same_seed,p018,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p018,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,True,0.3
visible_vs_placebo_same_seed,p019,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p019,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.3
visible_vs_placebo_same_seed,p019,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p019,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.5
visible_vs_placebo_same_seed,p020,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,True,False,False,0.1
visible_vs_placebo_same_seed,p020,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,True,False,False,0.5
visible_vs_placebo_same_seed,p020,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.6000000000000001
visible_vs_placebo_same_seed,p020,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,True,False,False,0.3
visible_vs_placebo_same_seed,p021,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.2
visible_vs_placebo_same_seed,p021,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p021,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p021,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p022,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.39999999999999997
visible_vs_placebo_same_seed,p022,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.4
visible_vs_placebo_same_seed,p022,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.6000000000000001
visible_vs_placebo_same_seed,p022,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.3
visible_vs_placebo_same_seed,p023,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,0.6
visible_vs_placebo_same_seed,p023,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.2
visible_vs_placebo_same_seed,p023,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.8
visible_vs_placebo_same_seed,p023,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p024,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.9000000000000001
visible_vs_placebo_same_seed,p024,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.7
visible_vs_placebo_same_seed,p024,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,1.2
visible_vs_placebo_same_seed,p024,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.8
visible_vs_placebo_same_seed,p025,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p025,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,1.2
visible_vs_placebo_same_seed,p025,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p025,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.49999999999999994
visible_vs_placebo_same_seed,p026,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p026,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p026,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p026,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.09999999999999999
visible_vs_placebo_same_seed,p027,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.3
visible_vs_placebo_same_seed,p027,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p027,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.8
visible_vs_placebo_same_seed,p027,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p028,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.7000000000000001
visible_vs_placebo_same_seed,p028,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.09999999999999999
visible_vs_placebo_same_seed,p028,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p028,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p029,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p029,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p029,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.5000000000000001
visible_vs_placebo_same_seed,p029,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p030,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p030,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p030,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.8
visible_vs_placebo_same_seed,p030,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.6000000000000001
visible_vs_placebo_same_seed,p031,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.2999999999999999
visible_vs_placebo_same_seed,p031,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p031,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.20000000000000004
visible_vs_placebo_same_seed,p031,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p032,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,1.0
visible_vs_placebo_same_seed,p032,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.5
visible_vs_placebo_same_seed,p032,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,True,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p032,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p033,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p033,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p033,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p033,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.5
visible_vs_placebo_same_seed,p034,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p034,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p034,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p034,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.8999999999999999
visible_vs_placebo_same_seed,p035,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.20000000000000004
visible_vs_placebo_same_seed,p035,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.4
visible_vs_placebo_same_seed,p035,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.4
visible_vs_placebo_same_seed,p035,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p036,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p036,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p036,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p037,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p037,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p037,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,True,False,False,0.1
visible_vs_placebo_same_seed,p038,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.9000000000000001
visible_vs_placebo_same_seed,p038,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.8999999999999999
visible_vs_placebo_same_seed,p038,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p038,Qwen/Qwen2.5-7B-Instruct::normal_04,True,False,False,False,False,0.4
visible_vs_placebo_same_seed,p039,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.2000000000000002
visible_vs_placebo_same_seed,p039,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.5
visible_vs_placebo_same_seed,p039,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p039,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p040,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p040,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.49999999999999994
visible_vs_placebo_same_seed,p040,Qwen/Qwen2.5-7B-Instruct::normal_03,True,False,False,False,False,0.4
visible_vs_placebo_same_seed,p040,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p041,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p041,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,True,0.8
visible_vs_placebo_same_seed,p041,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p041,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p042,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.5999999999999999
visible_vs_placebo_same_seed,p042,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,True,0.6
visible_vs_placebo_same_seed,p042,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p043,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p043,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,True,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p043,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p043,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p044,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,True,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p044,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p044,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p044,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p045,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.7
visible_vs_placebo_same_seed,p045,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.9000000000000001
visible_vs_placebo_same_seed,p045,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,True,False,False,0.6000000000000001
visible_vs_placebo_same_seed,p045,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p046,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p046,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.7
visible_vs_placebo_same_seed,p046,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.9000000000000001
visible_vs_placebo_same_seed,p046,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.7
visible_vs_placebo_same_seed,p047,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.8
visible_vs_placebo_same_seed,p047,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,2.0
visible_vs_placebo_same_seed,p047,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.4
visible_vs_placebo_same_seed,p047,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p048,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.7
visible_vs_placebo_same_seed,p048,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,True,False,False,0.3
visible_vs_placebo_same_seed,p048,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p049,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.7
visible_vs_placebo_same_seed,p049,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p049,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.29999999999999993
visible_vs_placebo_same_seed,p049,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,1.1
visible_vs_placebo_same_seed,p050,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.4
visible_vs_placebo_same_seed,p050,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p051,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.29999999999999993
visible_vs_placebo_same_seed,p051,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,False,False,0.4
visible_vs_placebo_same_seed,p051,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,True,False,False,0.29999999999999993
visible_vs_placebo_same_seed,p052,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.8999999999999999
visible_vs_placebo_same_seed,p052,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,1.2
visible_vs_placebo_same_seed,p052,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.9
visible_vs_placebo_same_seed,p052,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,1.0
visible_vs_placebo_same_seed,p053,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.4
visible_vs_placebo_same_seed,p053,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p053,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p053,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.49999999999999994
visible_vs_placebo_same_seed,p054,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.7999999999999999
visible_vs_placebo_same_seed,p054,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,1.2
visible_vs_placebo_same_seed,p054,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,2.0
visible_vs_placebo_same_seed,p054,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p055,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.8
visible_vs_placebo_same_seed,p055,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.5999999999999999
visible_vs_placebo_same_seed,p055,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p055,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.9000000000000001
visible_vs_placebo_same_seed,p056,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p056,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p056,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.29999999999999993
visible_vs_placebo_same_seed,p057,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.5
visible_vs_placebo_same_seed,p057,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p058,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,2.0
visible_vs_placebo_same_seed,p058,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.3
visible_vs_placebo_same_seed,p058,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.7
visible_vs_placebo_same_seed,p059,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p059,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.7000000000000002
visible_vs_placebo_same_seed,p059,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p059,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p060,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.2
visible_vs_placebo_same_seed,p060,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p060,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.2
visible_vs_placebo_same_seed,p061,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.29999999999999993
visible_vs_placebo_same_seed,p061,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p061,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p061,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,1.1
visible_vs_placebo_same_seed,p062,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p062,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.7999999999999998
visible_vs_placebo_same_seed,p063,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,1.5
visible_vs_placebo_same_seed,p063,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.7
visible_vs_placebo_same_seed,p063,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,1.1
visible_vs_placebo_same_seed,p063,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.3
visible_vs_placebo_same_seed,p064,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p064,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.19999999999999998
visible_vs_placebo_same_seed,p064,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p065,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p065,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p065,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.6000000000000001
visible_vs_placebo_same_seed,p066,Qwen/Qwen2.5-7B-Instruct::normal_01,True,False,False,False,False,1.6
visible_vs_placebo_same_seed,p066,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.8
visible_vs_placebo_same_seed,p066,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p066,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,True,True,True,0.0
visible_vs_placebo_same_seed,p067,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.1
visible_vs_placebo_same_seed,p067,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,False,True,True,0.0
visible_vs_placebo_same_seed,p067,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.8
visible_vs_placebo_same_seed,p067,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.2
visible_vs_placebo_same_seed,p068,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,0.6
visible_vs_placebo_same_seed,p068,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.5
visible_vs_placebo_same_seed,p069,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p069,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p069,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,False,False,False,0.9
visible_vs_placebo_same_seed,p070,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p070,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.7
visible_vs_placebo_same_seed,p070,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,True,0.5
visible_vs_placebo_same_seed,p070,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p071,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p071,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.7
visible_vs_placebo_same_seed,p071,Qwen/Qwen2.5-7B-Instruct::normal_03,True,False,False,False,False,0.5
visible_vs_placebo_same_seed,p071,Qwen/Qwen2.5-7B-Instruct::normal_04,False,True,False,False,False,0.30000000000000004
visible_vs_placebo_same_seed,p072,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.39999999999999997
visible_vs_placebo_same_seed,p072,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p072,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p072,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p073,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.0
visible_vs_placebo_same_seed,p073,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p073,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p073,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.2
visible_vs_placebo_same_seed,p074,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.4
visible_vs_placebo_same_seed,p074,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.19999999999999996
visible_vs_placebo_same_seed,p074,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p074,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,1.4
visible_vs_placebo_same_seed,p075,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,True,False,False,1.2
visible_vs_placebo_same_seed,p075,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,0.39999999999999997
visible_vs_placebo_same_seed,p075,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p075,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,True,0.3
visible_vs_placebo_same_seed,p076,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,True,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p076,Qwen/Qwen2.5-7B-Instruct::normal_02,True,False,False,False,False,0.9
visible_vs_placebo_same_seed,p076,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.1
visible_vs_placebo_same_seed,p076,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,False,False,0.09999999999999998
visible_vs_placebo_same_seed,p077,Qwen/Qwen2.5-7B-Instruct::normal_01,False,False,False,False,False,0.5
visible_vs_placebo_same_seed,p077,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,1.0
visible_vs_placebo_same_seed,p077,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,1.6
visible_vs_placebo_same_seed,p077,Qwen/Qwen2.5-7B-Instruct::normal_04,True,True,True,False,False,0.9
visible_vs_placebo_same_seed,p078,Qwen/Qwen2.5-7B-Instruct::normal_01,True,True,False,False,False,0.6
visible_vs_placebo_same_seed,p078,Qwen/Qwen2.5-7B-Instruct::normal_02,False,False,False,False,False,0.1
visible_vs_placebo_same_seed,p078,Qwen/Qwen2.5-7B-Instruct::normal_03,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p078,Qwen/Qwen2.5-7B-Instruct::normal_04,False,False,False,True,True,0.0
visible_vs_placebo_same_seed,p079,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,False,False,False,0.3
visible_vs_placebo_same_seed,p079,Qwen/Qwen2.5-7B-Instruct::normal_02,False,True,True,False,False,0.5
visible_vs_placebo_same_seed,p079,Qwen/Qwen2.5-7B-Instruct::normal_03,True,True,True,False,False,0.4
visible_vs_placebo_same_seed,p079,Qwen/Qwen2.5-7B-Instruct::normal_04,True,False,False,False,False,0.4
visible_vs_placebo_same_seed,p080,Qwen/Qwen2.5-7B-Instruct::normal_01,False,True,True,False,False,0.4
visible_vs_placebo_same_seed,p080,Qwen/Qwen2.5-7B-Instruct::normal_02,True,True,False,False,False,1.7
visible_vs_placebo_same_seed,p080,Qwen/Qwen2.5-7B-Instruct::normal_03,False,True,True,False,False,0.09999999999999998
