allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,condition,direction,effective_strength,fresh_baseline_bottom_candidate_id,fresh_baseline_top_candidate_id,intervention,parse_error,raw_absolute_total,raw_output,strength,strict_allocation_errors_json,strict_allocation_valid,target_candidate_id,target_display_id,target_fresh_baseline_rank,target_policy
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_help,2.329837564084054,D,A,neg_help_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}
}",0.05,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_help,4.659675128168108,D,A,neg_help_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's proposal is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cент_total"": 110
    },
    ""best_pick"": ""A""
}
}",0.1,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_help,9.319350256336216,D,A,neg_help_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's approach is overly simplistic and incorrect."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": 15}
        ],
        ""absolute_cents_total"": 110
    },
    ""best_pick"": ""A""
}
}",0.2,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_help,2.329837564084054,D,A,neg_help_to_top,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.05,"[""invalid_json:JSONDecodeError""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_help,4.659675128168108,D,A,neg_help_to_top,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cент_total"": 110
    },
    ""best_pick"": ""A""
}
}",0.1,"[""invalid_json:JSONDecodeError""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_help,9.319350256336216,D,A,neg_help_to_top,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""best_pick"": ""A""
}
}",0.2,"[""invalid_json:JSONDecodeError""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_hurt,2.329837564084054,D,A,neg_hurt_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""best_pick"": ""A""
}
}",0.05,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_hurt,4.659675128168108,D,A,neg_hurt_to_bottom,strict_allocation_invalid_recovered:absolute_total:107;reported_absolute_total:110,107.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most clear and correct solution, while C introduces unnecessary complexity."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""D"", ""cents"": 22},
            {""candidate_id"": ""C"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 110
    },
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:107"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_hurt,9.319350256336216,D,A,neg_hurt_to_bottom,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most clear and correct solution, while C introduces unnecessary complexity."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": 15}
        ],
        ""absolute_cents_total"": 110
    },
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,D,D,4.0,bottom
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_hurt,2.329837564084054,D,A,neg_hurt_to_top,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""best_pick"": ""A""
}
}",0.05,"[""invalid_json:JSONDecodeError""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_hurt,4.659675128168108,D,A,neg_hurt_to_top,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""best_pick"": ""A""
}
}",0.1,"[""invalid_json:JSONDecodeError""]",False,A,A,1.0,top
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,neg_hurt,9.319350256336216,D,A,neg_hurt_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
  ""votes"": {
    ""borda_ranking"": [
      [""A""],
      [""B"", ""D""],
      [""C""]
    ],
    ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 60},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}",0.2,"[""absolute_total:105""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random,2.329837564084054,D,A,random_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""best_pick"": ""A""
}
}",0.05,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random,4.659675128168108,D,A,random_to_bottom,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:105""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random,9.319350256336216,D,A,random_to_bottom,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:105""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random,2.329837564084054,D,A,random_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.05,"[""absolute_total:105""]",False,A,A,1.0,top
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random,4.659675128168108,D,A,random_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:105""]",False,A,A,1.0,top
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random,9.319350256336216,D,A,random_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:105""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random2,2.329837564084054,D,A,random2_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    },
    ""best_pick"": ""A""
}
}",0.05,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random2,4.659675128168108,D,A,random2_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""D"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110
    },
    ""best_pick"": ""A""
}",0.1,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random2,9.319350256336216,D,A,random2_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""D"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random2,2.329837564084054,D,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.05,"[""absolute_total:105""]",False,A,A,1.0,top
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random2,4.659675128168108,D,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:105""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random2,9.319350256336216,D,A,random2_to_top,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""D"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""invalid_json:JSONDecodeError""]",False,A,A,1.0,top
False,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random3,2.329837564084054,D,A,random3_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.05,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random3,4.659675128168108,D,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:105""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random3,9.319350256336216,D,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:110,110.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most correct and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 20},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:110""]",False,D,D,4.0,bottom
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random3,2.329837564084054,D,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most correct and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.05,"[""absolute_total:105""]",False,A,A,1.0,top
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random3,4.659675128168108,D,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most correct and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 60},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.1,"[""absolute_total:105""]",False,A,A,1.0,top
True,3,p071::Qwen/Qwen2.5-7B-Instruct::normal_02,69,,steered,random3,9.319350256336216,D,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
    ""votes"": {
        ""borda_ranking"": [
            [""A""],
            [""B"", ""D""],
            [""C""]
        ],
        ""signed_allocation_reason"": ""A provides the most accurate and clear solution, while C's logic is flawed and D's wording is confusing."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 50},
            {""candidate_id"": ""B"", ""cents"": 25},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:105""]",False,A,A,1.0,top
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,baseline,,,,,baseline,strict_allocation_invalid_recovered:absolute_total:110;absolute_cents_total_not_numeric,110.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed and reassuring. Candidates C and D are less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -15},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cент_total"": 100
    }
}",,"[""absolute_total:110"", ""absolute_cents_total_not_numeric""]",False,,,,
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,1.0,baseline_replicate,,,,,baseline_replicate,"strict_allocation_invalid_after_retries:signed_allocation_cents_not_list;parse_error:ValueError(""invalid best_pick ''"")",,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A provides more context with a slight loss in conciseness. Candidates C and D have slightly awkward phrasing."",
        ""signed_allocation_cент"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cент_total"": 100
    }
}",,"[""signed_allocation_cents_not_list""]",False,,,,
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,2.0,baseline_replicate,,,,,baseline_replicate,strict_allocation_invalid_recovered:absolute_cents_total_not_numeric,100.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed and reassuring. Candidates C and D are less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -10},
            {""candidate_id"": ""C"", ""cents"": -10}
        ],
        ""absolute_cент_total"": 100
    }
}",,"[""absolute_cents_total_not_numeric""]",False,,,,
