prompt_id,evaluator_id,expected_candidate_rows,extracted_candidate_rows,expected_candidate_ids,extracted_candidate_ids,context_candidate_order,context_order_source,context_mode,ballot_field_order,context_sha256,self_context_sha256,missing_span_ids,possibly_truncated_span_ids,self_answer_extracted,input_token_count,self_input_token_count,self_answer_visible_reference,max_model_len
p055,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,A,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",76cc91a262c5ea464a5f4693bf5dc8e63edf8d1cb9122a57596c5199a92c79a0,852adf58823bc4504a9605acbe6be24c3d443e0aa3e9f4d3c0e4848dd9efd1ed,,,True,1428,410,False,4096
p055,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",11f89d03e01c1187bb6699a05caef852f3dee0515069e55302b160b24b617dc3,51217c4092e7b9dcab061ea94ccca671e00be8c0f022b12a00ccb7bfd7fd552b,,,True,1428,396,False,4096
p055,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",c4587aa1a6e280ab5d1be323cd0b778e5ffc297678e3176274d9d7e3a6c85c81,fedbbf86aa40b2e4947322d4278077d7a8ee449b66c0f0924ca26cc93b18bca7,,,True,1428,326,False,4096
p056,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",119ea55b7d72c85626242be5cc92451c8e30cdbf187a616454edae73d1f1a1a2,7564a11b8e0994a17b4cf9de82ac438264eb0d79577cad4dfdb92903a40dfe9b,,,True,2018,537,False,4096
p056,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,D,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",e56f8f2735b150bffa0781897797d512e32a82989ee61e8a8b9f3f8b4dde0b81,08045f105e099c5af87014c4fcc5b769334a521bb295c184ce02a91ff98bae53,,,True,2018,537,False,4096
p056,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",403c71fbe761d5b54eef0a8dd2c754e9c4f8925838557297a7b1ab57321c735b,74a6ee817f5c5dcd6f1e008a214ed3c63a77d9683df95102198fe404aaf6af2d,,,True,2018,521,False,4096
p056,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",45ecf0cbd6dbe297dbb81602165882ee894a3eba2f2af1187d2174fcc60cdcc2,e8c8a4bd998eec12597e378d0aefd5e9100c921c47806b88767613320aaefe13,,,True,2018,473,False,4096
p057,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",bff55e4c46fe7cbef50afddae222a5005e31fa85a52e71184bbe1365a623c24f,51f6e7b05684b55bfcf6e82295bf9f29ae0e515c6cd77e9b4dbd043049eb77a8,,,True,1455,294,False,4096
p057,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,A,B",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",6d9a77eed6db402cdc39310f04327be861d0fc7c0d9a274fc837d695d15a21d7,4542f0b39d6348129d4b79468b212f65e0471df1b33b3b804ff1c0a67797e2a6,,,True,1455,281,False,4096
p057,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,A,C,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",ee9bd88d27e3b661d698f75b6fdc25aad2678a1d9f658d46f1b2897b82fde8c2,1ec73835a6c2f839ecd7b23b44cb77d22c4088d71bdb36f0f715f2bf4c1b6e6d,,,True,1455,354,False,4096
p058,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",cf568d24488fe3bc4a60af49c6a92f75c792ce18a2af97af0db4d71d8836272c,89a30c18c5abb6a8d57c091fe2bae7b8baf255432bf890db5ca2944280b0240d,,,True,840,154,False,4096
p058,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",ec3c725d209f5a6b4759088395b3ebfc0e2ef5c51be66b46079add73e5d1f19c,ce52c7fd4812a84a2865ba5bb30734560ea24af07ebd8955c943dfe6fc660a2c,,,True,840,163,False,4096
p058,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",f5c4c17de49f772ace03abc40b5e0062c094542eb9a1f898bc3bf5503d15970f,b869168a90a2e316894d0f3d3ec5a3cd321fa5b62a26d516a73ad515b8d2bf73,,,True,840,159,False,4096
p059,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",b00f2d3663b72b5d776fc67e4104887dd3d2e9b56b66bd3e8863a318824d3eab,5157a4a695d08a97de5f6520e3cf50df17471625c445e32764fd53b9ffe4d276,,,True,823,170,False,4096
p059,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,A,B",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",8d55e0b1a1cedfc513f9ea5ac5aecd5b92bac1b2c6d8fd2b6351faf97ab1ff88,5180881c45eb49a49ce1dca128a04fdf4b60db1cb89155867e7676b3153f6f7d,,,True,823,170,False,4096
p059,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",a2fa441b04b83624bfa37afbc5bc9d66022eba5d5a233fa2c0319c1e78e088c5,1e02eeba11c2b9327fde1e0a2a84596af88220b6536d184a55763e64947b9c53,,,True,823,168,False,4096
p059,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",6a5f0c2c6f51ab98afb1d5d0efb6eefe90e35e636db41ef85d8d5ba71b16c2e2,9cf41a0a5dadc581b12f19f74580c987a673ba98348ac024ccb0383af83c358d,,,True,823,165,False,4096
p060,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",7749c071631f576382adfb06ca9f681aa27d2ab1bc91a5d488766140884a7793,a0667662967618b0bf031bd6ff541d19c077f6cdd2a1af86d014bdd7cbd825a4,,,True,970,181,False,4096
p060,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",533a3ce9ae247866bfe9cd1ab39de142532096a58d922a42b09440599dc2b73f,95d5608309ebe94c8ee336ad587908e7def0b751c842a35e29b8652e83b74fb1,,,True,970,183,False,4096
p060,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",a4234a248877acd332d737c7122321ccc5f49d50d7aeaf082a84d881fc334701,c476aa09b93cbcd152e76a9c086c64a26b401284cc581c67ff65d13c0018826a,,,True,970,178,False,4096
p060,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",3f3f7e213e01aae07e8e799471e33bd51b33cfa41dc447932acac364337310b0,45501970fc6042699d9983b7ea921b1fd6941c0329401e7bed4879c4b89936f9,,,True,970,188,False,4096
p061,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",e6bc7a845725dde5f7c7bf9168d89ee6214a96656b1d600705ce3e061ef5b989,897198d75b224040dcf57864f4938e91776fc8a6db9eab78009ede920b0d4830,,,True,868,169,False,4096
p061,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,A,C,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",7fa866f561e866cf65747ff70e95f325925af51ac61131978e247823b658a357,55b3aa9ea3d0cb5b0d33b3a3c0e44b0f2fd801b4fe51c7fc83dbdb5ee409d1cf,,,True,868,163,False,4096
p061,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",a417a5069c49247c9abfcb3379b5ddec15d12053eb62d923c091e4d0facce175,e50f267664a1db62a6fdda1b725c1cfe697a8ac8700dfc47a825d201dc75341c,,,True,868,173,False,4096
p061,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",7c935a072cde2840fc567edda05f68b5bb66342df1ff5c49bb52c789ac5a8565,8bd7378ec7e65f873f4964734bbfb83dd47e85df6a46ababc954c3736d51e3e8,,,True,868,163,False,4096
p062,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",df20946ab6cc20e91d304347be015e14e1623638181cdc9ecbd6b9910ea38ee8,f7eaab612bdbaf0eb57edcbe0aec1a7f73d0e9e312998dc10468218882d938f8,,,True,974,217,False,4096
p062,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",361f91bacda21988f37a53cc86840280e14955b3513dc2b6b1e993ec4db5b897,4ea5c18096673834bec788cf3aeefb472713b8924bef014d0bd9065167c81ee8,,,True,974,217,False,4096
p062,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",a4b55de41f206196e089b368d618c52736575b011018e5ad026602fa64fb3611,618607db2fa309fd0f6fd4fabccda7f905c1906d109047ab524a47728908359b,,,True,974,240,False,4096
p063,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",960b4bda03af59f744ed3b9718b2b47e4262f780a9053077721fd1dd79714632,50d0e41a3f4b271b7f94764a7bccf7c4e04b55caf24b931a62a61fd5ffd9c61a,,,True,939,236,False,4096
p063,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",c5fdeb7d7e79baf5a3999a0a822ffcf6293f2a56d13d44e03162d90b540171c7,cd27ab539bd3e85761acbc6d1a888ad66ecdc782dc931abf787d0a40c2dd1440,,,True,939,232,False,4096
p063,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,B,D,A",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",f3fd3de3d690eab55242e8e65426131d40e9dc5d91a3d78725819062c50703cf,e2e3e3207af7b0f25898a1c4df9ac308246495b3b885fe8f3df6bfb8b774ee01,,,True,939,222,False,4096
p063,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,D,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",fa1ce742eb60d064f25edce9e510b8c4b4d5c8fb21e7017deedae13cfc8a8865,1264dc8b5f22d004a54ebbd9585fc076f3668c1aada67b14c358a734c8c7880d,,,True,939,235,False,4096
p064,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,A,D,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",8c63561708a63f4f796edbfb548283ec317620f65ec6f922441cfb3eaf8eb93a,09e7b700e59603e4128b3c560a37e73828f5ecb39c54f73da4fcc6965cb42949,,,True,1532,363,False,4096
p064,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",20934843e5d5bee475d0256b8c3244b47fea57a91b57da2f4b83f86bbf8a4593,2b23cc56973cfef9e6467500d2adca9d5bf5e34fb6842f9d39129576ca0d85d3,,,True,1532,368,False,4096
p064,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",3c36e9016073684c49765e6284545c631a8f9f2a570038d7590b45d91a72e0d4,15ed65dd30dae69c4a03393344c181759f8422a1d67c76d34e50cdd577619695,,,True,1532,251,False,4096
p065,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,A,B,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",8774787d268f4bf3554d592b12bd31aa22b16fc19da3a78b9129a77f534986cf,9244d13a6f89283db0e4b750967d6ab18c4b2a45d8968ce15a814895e1d2c82a,,,True,1572,456,False,4096
p065,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",3780e17a7b01a10af0286d1cf6fc8c8eb3021beaf4e6cbb2b4647bdcc9e7d133,41b70b0a522774546d6b556c448e5939f1e9868b584f0c38f1f722714cdc3dde,,,True,1572,516,False,4096
p065,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",bbbc15cc0e69bfe2d9f5a3989f2a1a5ab6f08766b9f873bfe4c8948205efd657,7500dcb7a619cf6ea5f4f20304159429cdae136875402a58603c1f38f854ac81,,,True,1572,374,False,4096
p066,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",42c1c984a796c59b37cafb19a74927b7c6a0667652c41e8b9aa29252a1eda70b,ccb55106e67ecf8b23b5458d977b2fab426e758bcb1ab2b0bf77049ccf153e1f,,,True,1361,286,False,4096
p066,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,C,B,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",03c3c1f4e43df525382426affc896c52cddd70c43b76d13011844b3ba5406a6d,ce1402d339d215e4a62dc8188fdc2252205f9cb9d15776c53be7824286081c7e,,,True,1361,206,False,4096
p066,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,D,A,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",48db42f5e1d2ead999bc505e280d5f594895a1c72cdf9709e96d70519bc1c207,3936d1b270bfe1fcd3e6f7f03067590129487ea5bcd23db28fd41905a5fa0eaf,,,True,1361,233,False,4096
p066,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,A,D,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",c206b3e09356049fd1fe3ec07a467fa41727fbfe6d935c47329d2a4d60bcfd64,f7ded2b4ea2eb5456090dc2766c650705815e8cf30137dcd18976d5e24c988e6,,,True,1361,262,False,4096
p067,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",c72e43aa931de9e4317b59af042770a8cf5801561826f8f70a04177a8666d60c,0669e38e0a1f9d013d879dcc1f36af4e22e6047ab2ce57154901e149257d92c9,,,True,1476,464,False,4096
p067,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",b0b9b4eef35a50c41b144daf606dd32a579232bcf82a8481e7a5eb9c7b042000,7853d572870379834d9ef0594bef1abc682494f3271901357f2ca02c334f9a3c,,,True,1476,468,False,4096
p067,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,D,B,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",8f3a877a46487eeee9e0ef39f57856ce9bebdb94a590ff1926b5ef2f3b7e9b01,173f1b12cc074c5b676ceeb0bc7e4b9fe78630c7f4f07d36215f109536ea66c6,,,True,1476,492,False,4096
p067,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,A,C,D",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",38f79bc11905299e9c8d71c8a05d47af22359149ec2097414964e71886b810ed,cc80e9e6f0980dac30817cb4ebe5f181a2a5c88bcaee3b96ae5c06b42f1d153e,,,True,1476,331,False,4096
p068,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",4367e89409bd454fceaa88bc8ec35278156db1d146dabdf5db920991f40054e6,52165cc6e8230a56ff97f95d9953231d0415a4c0fc62f58e443fabfba5ef183a,,,True,1246,293,False,4096
p068,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","D,C,B,A",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",43e9b0151c978f89f6107ac19a01c48e6799d5a88195c6386e1c5b53c7401add,2ac5cfe74f1f7138d43e445373fb86bea6d9801e776445d3f5bbea58a178bcea,,,True,1246,328,False,4096
p068,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",d20d8fa8709a6fe4649f532cfbb9fed77868974fce2d629fb7e6b1a11d2596eb,34d28427d1c03315891e66d61bd50f69bf456efcfd3515e61770859be027fa94,,,True,1246,290,False,4096
p069,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","D,B,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",88b2d28a322f0e90002fc8dfaaaf5c9fbdc78d02c89135c7d1685b2e0e6f543b,2a8ee56ded0e409bdbbc817c192d2436e38b3e5710e899af1ff2cfe922e5f0c4,,,True,1641,460,False,4096
p069,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,D,C,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",e26dfe95ec0db5f56fc94f613a683a596f937cfff05a47fd0877441a3feb9bcc,19d5efd7b36fb6aea442766ba4c24127109aedc1974177762bcd5a5bb9a066cd,,,True,1641,389,False,4096
p069,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",af852e217673e5f8ad872bf487b14bd8194c2224e515a75f161255212bc17be0,727419f8607da4e6b43bc63e8649cc2479c501520db35f105fabde34bd2b39d9,,,True,1641,246,False,4096
p070,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,B,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",ee9aa3e58b94b66a4e5886db3891574cf96890280582cce309d1e95cedce6f98,85eea924d24f41ff22e2c484ffed67e62d12f53fff88e6fcb69f93ee480e6157,,,True,1643,398,False,4096
p070,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",1a0c2961352885fa1c265605769ba49e50e58037e847c177b537ec4f2964d2f9,97bfc2f3d65deca667154677256230adaebaa0365fe556e9c47d07eb1325d50f,,,True,1643,350,False,4096
p070,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","D,A,C,B",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",22a9259da78601a42bac0f4f8e4bb0596194b7804d638aaec110125322f7e44b,600a4e7f3cd7394149b4d7448f87fa4621e89eaf5a7045265878c3216103db62,,,True,1643,383,False,4096
p070,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","D,B,A,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",0fe37a86019f134ffe313ee661f327e5c27a36515de3208b50db528cec47e74d,300f3460e2777a4815949b3d3bc8aadd03d4b5b0fc682a06bbdb6c15de7fbc3a,,,True,1643,405,False,4096
p071,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,A,B,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",c2178ac598a7de05aa4716d954fcbbde518f406197a441fc401890ac7cf98669,2f7538ecdaca71d274d91c940ddac7f2908d12a1b60ac6061bb7288e43e08f89,,,True,1522,301,False,4096
p071,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,D,B,C",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",bf70b5bfc48177d9904965a25f40739e15ae13ffb3a397ecada1e8d59f70e10e,0e4eab3dc4b5bfc769d0fbbc26a9c94194a7f2d365d266cb0cd069d3c9932cda,,,True,1522,275,False,4096
p071,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,best_pick,signed_allocation",69a283f8b84d258ec3430b9358a3ddccc42d941f7545b986159cd629ea06f7c5,f423609af2637bc716c15e61aba9a8d9046e6d44fdfa6cb2c1b17b8d9aa3e4ab,,,True,1522,296,False,4096
p071,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","A,B,C,D",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",3a42dbaa289f12b9ea6927dd5ea763e1cf3c9a5fb3d26228e3df2904f267fd29,aed172d7bd065d7c3b1ea4ab7d442a5cd912051144564feb852f9bc149b186ff,,,True,1522,306,False,4096
p072,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","A,D,B,C",exact_voting_display_order,exact_ballot,"signed_allocation,borda_ranking,best_pick",ec0137d36ff57ea59b1fe48b6f1229664f2f287dfdd55ec61244cf7bca1acb4b,f4bf642197516830addd7222d72ced948cc8848f2a595572d1e35d3b43b4a435,,,True,1495,262,False,4096
p072,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,D,C,B",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",4b4b9d5daead77ff0eb9addc9fb2244433f442e505447cf17ae76390333ee5c9,a54c514a027e77eb3e4090e091856dc234573df7a4761f833ffa4cebc51ca9c1,,,True,1495,325,False,4096
p072,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","A,C,D,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",2fd159df20424f30aeab40c2b31e20737e3d28bde8ff55aa248e20ce4e899080,2c07f2803f6a50e83d3cf6e51620b1da629ab09f5a9544a7ee5b98d302254f31,,,True,1495,324,False,4096
p072,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",5416d1347b61b01d21048390b98304ea5460c0f9f910d72885f8f3998d3e8724,5f7b5c5c79f3670e9ea328891e49ca7e0ae706808847c6444e0840d9bcfe8d35,,,True,1495,267,False,4096
p073,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"best_pick,borda_ranking,signed_allocation",7b507f3df26b253bed9cda92991ea09bf1a27dd14ca713304eff0be5a8a21198,17d86861d9f7eb7495d4ddb7ef76abdf39b21c718a1bd4a71c4326b22796c6cb,,,True,1756,516,False,4096
p073,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","A,B,D,C",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",2654126128c4ff43d4876e0f3a22a471cd9e5b3b5110fe405cf8d89b0d5046cc,7fe2596645503d57cc05218909e75794aed30d142dee21e92b34c3fd8b0fbc3b,,,True,1756,395,False,4096
p073,Qwen/Qwen2.5-7B-Instruct::normal_03,4,4,"A,B,C,D","A,B,C,D","C,D,A,B",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",77ed03836c7c9a9b169e9598c85e38bdbdc2735063641ca41672d7abca623b2a,3aa7e5fd068d5082d39b7591a127783020a4219a1c6e1d8c4f976989be1c1eb3,,,True,1756,516,False,4096
p073,Qwen/Qwen2.5-7B-Instruct::normal_04,4,4,"A,B,C,D","A,B,C,D","C,D,B,A",exact_voting_display_order,exact_ballot,"signed_allocation,best_pick,borda_ranking",cc9bf6859e620f2d19a4165b358705254fbe9da890efacae8f9664cdf3919cc1,5e0808a845385a877b0202a798a1a755eb90d16b7258573ed9260a286dae272f,,,True,1756,484,False,4096
p074,Qwen/Qwen2.5-7B-Instruct::normal_01,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"best_pick,signed_allocation,borda_ranking",2b984a20bc827b0e3ec6b298c3eb12947a5729937234e30826b9114a6a50b22b,a6cb2d4c9084f66cf3cb812d8ef78ccde892d8ec84c4cb076e669eb0e7e4b3f4,,,True,1631,356,False,4096
p074,Qwen/Qwen2.5-7B-Instruct::normal_02,4,4,"A,B,C,D","A,B,C,D","B,C,A,D",exact_voting_display_order,exact_ballot,"borda_ranking,signed_allocation,best_pick",633ed40c7fb2f8882a2af21f4ac4d3153bfb9c7ed8b86e5b06df49fe19344739,9a2d813bcbab2cc27c9c97e47f61ae00c713ea098b9ea10cfb8be544db3b918f,,,True,1631,333,False,4096
